"VesselId","nb_vessels","Port","Gear","RelativeEffort","VE_LEN","Tonnage","name_gis_file_for_fishing_effort_per_polygon","name_gis_layer_field","is_gis_layer_field_relative_numbers","xfold_gis_layer_field","dcf_gear","SAB_kg_h","SJU_kg_h","SJZ_kg_h","MIP_kg_h","EOJ_kg_h","SGO_kg_h","OTH_kg_h","mean_kW","fishing.speed.knots","cruise.speed.knots","fuel.cons.h","fuel.tank.liter","ave.storage.fish.kg","nb_pings_per_trip","Gamma_shape","Gamma_scale","trip.duration.h","multip.fuel.steaming","multip.fuel.fishing","multip.fuel.ret.port.fish","multip.fuel.inactive","weekEndStartDay","WeekEndEndDay","WorkHoursStart","WorkHoursEnd","vessel_range_km","kW"
"USA0162",1,"Morro_Bay","non_dts_other_1",0.185537583254044,11.152,14.803,"fe_code_USA0162_non_dts_other","fe",FALSE,1,"non_dts_other_1",38.328,NA,NA,NA,NA,NA,3.791,177.814,1.237,8.248,47.584,799.711,689.213,1,0.4485,336.7618,12.081,0.8,1,1.1,0.1,1,7,1,23,86.687,NA
"USA0163",1,"Newport_Beach","dts_longline_2",0.759348878134624,6.737,2.569,"fe_code_USA0163_dts_longline","fe",FALSE,1,"dts_longline_2",22.916,2.616,1.109,NA,NA,NA,0.993,151.332,0.872,21.705,39.594,60.494,182.146,1,0.4485,336.7618,8.274,0.8,1,1.1,0.1,1,7,1,23,300.709,NA
"USA0163",1,"Newport_Beach","non_dts_other_2",0.240651121865376,6.699,2.628,"fe_code_USA0163_non_dts_other","fe",FALSE,1,"non_dts_other_2",NA,NA,NA,NA,NA,NA,21.279,152.522,0.827,20.861,36.982,57.545,190.268,1,0.4485,336.7618,8.62,0.8,1,1.1,0.1,1,7,1,23,318.554,NA
"USA0164",1,"Moss_Landing","dts_longline_4",0.154598299135695,14.571,18.204,"fe_code_USA0164_dts_longline","fe",FALSE,1,"dts_longline_4",57.678,6.876,2.318,0.261,NA,NA,17.114,360.269,2.657,6.859,89.455,6982.879,1014.637,1,0.4485,336.7618,25.019,0.8,1,1.1,0.1,1,7,1,23,463.117,NA
"USA0164",1,"Moss_Landing","non_dts_other_5",0.291535910989026,15.955,18.334,"fe_code_USA0164_non_dts_other","fe",FALSE,1,"non_dts_other_5",29.566,8.998,1.565,NA,NA,NA,10.779,339.429,2.556,7.266,88.257,6845.365,993.917,1,0.4485,336.7618,25.018,0.8,1,1.1,0.1,1,7,1,23,469.002,NA
"USA0164",1,"Moss_Landing","dts_trap_1",0.00349884158099916,14.661,18.582,"fe_code_USA0164_dts_trap","fe",FALSE,1,"dts_trap_1",34.031,8.218,1.022,NA,NA,NA,1.784,347.873,2.684,6.805,85.247,7132.851,973.136,1,0.4485,336.7618,25.726,0.8,1,1.1,0.1,1,7,1,23,464.593,NA
"USA0164",1,"Morro_Bay","dts_longline_4",0.223481916177633,14.613,17.773,"fe_code_USA0164_dts_longline","fe",FALSE,1,"dts_longline_4",57.268,6.878,2.284,0.252,NA,NA,17.911,348.515,2.732,7.123,81.968,7104.695,998.609,1,0.4485,336.7618,23.388,0.8,1,1.1,0.1,1,7,1,23,477.618,NA
"USA0164",1,"Bodega_Bay","non_dts_other_5",0.2542417558025,15.82,18.815,"fe_code_USA0164_non_dts_other","fe",FALSE,1,"non_dts_other_5",29.401,9.609,1.573,NA,NA,NA,10.553,357.736,2.673,7.262,87.653,7283.73,973.103,1,0.4485,336.7618,25.615,0.8,1,1.1,0.1,1,7,1,23,491.039,NA
"USA0164",1,"San_Francisco","non_dts_other_5",0.0168033184889222,15.253,17.134,"fe_code_USA0164_non_dts_other","fe",FALSE,1,"non_dts_other_5",31.091,8.896,1.447,NA,NA,NA,10.411,329.939,2.618,7.117,84.856,7014.293,928.064,1,0.4485,336.7618,25.208,0.8,1,1.1,0.1,1,7,1,23,494.845,NA
"USA0164",1,"Fort_Bragg","non_dts_other_5",0.0558399578252244,14.992,18.202,"fe_code_USA0164_non_dts_other","fe",FALSE,1,"non_dts_other_5",28.576,8.868,1.512,NA,NA,NA,10.897,348.955,2.647,6.714,86.126,7221.169,1004.738,1,0.4485,336.7618,25.397,0.8,1,1.1,0.1,1,7,1,23,463.383,NA
"USA0165",1,"Morro_Bay","non_dts_other_3",0.578270568166907,10.538,14.54,"fe_code_USA0165_non_dts_other","fe",FALSE,1,"non_dts_other_3",34.384,NA,NA,NA,NA,NA,71.613,186.17,1.353,12.008,49.76,442.005,934.316,1,0.4485,336.7618,12.008,0.8,1,1.1,0.1,1,7,1,23,122.88,NA
"USA0165",1,"Morro_Bay","dts_longline_3",0.421729431833093,9.664,14.381,"fe_code_USA0165_dts_longline","fe",FALSE,1,"dts_longline_3",49.349,NA,NA,0.755,NA,NA,24.958,194.489,1.268,11.868,49.904,417.979,915.185,1,0.4485,336.7618,11.735,0.8,1,1.1,0.1,1,7,1,23,122.438,NA
"USA0166",1,"Eureka","dts_longline_5",0.857706518097145,9.201,11.545,"fe_code_USA0166_dts_longline","fe",FALSE,1,"dts_longline_5",12.065,0.636,0.49,0.092,0.04,NA,0.669,191.638,0.756,6.969,50.188,59.555,514.493,1,0.4485,336.7618,21.003,0.8,1,1.1,0.1,1,7,1,23,110.712,NA
"USA0166",1,"Eureka","non_dts_other_5",0.140814998790468,9.625,10.648,"fe_code_USA0166_non_dts_other","fe",FALSE,1,"non_dts_other_5",14.28,1.325,NA,NA,NA,NA,52.741,191.14,0.738,6.792,52.26,58.23,513.97,1,0.4485,336.7618,22.234,0.8,1,1.1,0.1,1,7,1,23,105.897,NA
"USA0166",1,"Eureka","dts_trap_1",0.00147848311238725,9.19,11.546,"fe_code_USA0166_dts_trap","fe",FALSE,1,"dts_trap_1",14.388,NA,NA,NA,NA,NA,NA,205.211,0.741,6.583,48.185,60.189,474.326,1,0.4485,336.7618,21.894,0.8,1,1.1,0.1,1,7,1,23,111.463,NA
"USA0167",1,"Eureka","dts_longline_3",0.184379793847727,14.066,14.532,"fe_code_USA0167_dts_longline","fe",FALSE,1,"dts_longline_3",34.416,NA,NA,NA,NA,NA,1.516,117.23,2.638,6.316,33.292,5574.174,427.64,1,0.4485,336.7618,36.861,0.8,1,1.1,0.1,1,7,1,23,462.385,NA
"USA0167",1,"Eureka","non_dts_other_3",0.27177472167649,13.859,14.573,"fe_code_USA0167_non_dts_other","fe",FALSE,1,"non_dts_other_3",NA,NA,NA,NA,NA,NA,10.613,116.973,2.731,6.829,30.405,5245.677,400.964,1,0.4485,336.7618,34.506,0.8,1,1.1,0.1,1,7,1,23,492.089,NA
"USA0167",1,"Morro_Bay","non_dts_other_3",0.0258587435297073,14.757,15.554,"fe_code_USA0167_non_dts_other","fe",FALSE,1,"non_dts_other_3",NA,NA,NA,NA,NA,NA,10.137,118.708,2.52,6.369,31.199,5670.458,404.523,1,0.4485,336.7618,35.714,0.8,1,1.1,0.1,1,7,1,23,457.846,NA
"USA0167",1,"San_Francisco","non_dts_other_3",0.268011411039643,13.819,14.341,"fe_code_USA0167_non_dts_other","fe",FALSE,1,"non_dts_other_3",NA,NA,NA,NA,NA,NA,10.606,118.358,2.688,6.307,30.788,5439.144,424.126,1,0.4485,336.7618,34.781,0.8,1,1.1,0.1,1,7,1,23,480.756,NA
"USA0167",1,"San_Francisco","dts_longline_3",0.0245175875339775,14.788,14.602,"fe_code_USA0167_dts_longline","fe",FALSE,1,"dts_longline_3",32.641,NA,NA,NA,NA,NA,1.468,119.128,2.718,6.356,32.873,5452.16,407.637,1,0.4485,336.7618,34.749,0.8,1,1.1,0.1,1,7,1,23,474.591,NA
"USA0167",1,"Bodega_Bay","non_dts_other_3",0.0864664352163343,14.083,15.74,"fe_code_USA0167_non_dts_other","fe",FALSE,1,"non_dts_other_3",NA,NA,NA,NA,NA,NA,9.656,119.069,2.711,6.449,33.17,5432.37,422.405,1,0.4485,336.7618,36.029,0.8,1,1.1,0.1,1,7,1,23,480.971,NA
"USA0167",1,"Fort_Bragg","non_dts_other_3",0.103973230705744,14.145,15.267,"fe_code_USA0167_non_dts_other","fe",FALSE,1,"non_dts_other_3",NA,NA,NA,NA,NA,NA,9.671,113.526,2.529,6.684,30.537,5298.061,405.002,1,0.4485,336.7618,36.964,0.8,1,1.1,0.1,1,7,1,23,459.34,NA
"USA0167",1,"Moss_Landing","non_dts_other_3",0.0350180764503772,14.511,14.903,"fe_code_USA0167_non_dts_other","fe",FALSE,1,"non_dts_other_3",NA,NA,NA,NA,NA,NA,10.367,115.299,2.529,6.656,31.588,5260.742,416.109,1,0.4485,336.7618,34.598,0.8,1,1.1,0.1,1,7,1,23,469.928,NA
"USA0168",1,"Oceanside","dts_longline_4",1,7.515,5.532,"fe_code_USA0168_dts_longline","fe",FALSE,1,"dts_longline_4",10.946,11.112,1.526,NA,NA,NA,0.456,188.294,1.142,17.36,47.108,57.058,181.497,1,0.4485,336.7618,9.415,0.8,1,1.1,0.1,1,7,1,23,186.568,NA
"USA0169",1,"Newport_Beach","dts_longline_4",0.13764050935307,6.385,2.736,"fe_code_USA0169_dts_longline","fe",FALSE,1,"dts_longline_4",3.929,20.824,2.87,NA,NA,NA,1.66,149.017,1.388,14.222,40.279,58.084,204.203,1,0.4485,336.7618,7.331,0.8,1,1.1,0.1,1,7,1,23,96.422,NA
"USA0169",1,"Oceanside","dts_longline_4",0.86235949064693,7.036,2.83,"fe_code_USA0169_dts_longline","fe",FALSE,1,"dts_longline_4",4.136,20.04,2.644,NA,NA,NA,1.662,149.541,1.377,14.609,37.236,57.836,203.198,1,0.4485,336.7618,7.772,0.8,1,1.1,0.1,1,7,1,23,100.288,NA
"USA0170",1,"Morro_Bay","dts_longline_2",0.843469446857805,12.294,20.297,"fe_code_USA0170_dts_longline","fe",FALSE,1,"dts_longline_2",77.438,NA,NA,NA,NA,NA,6.1,172.767,1.608,7.768,43.359,2307.357,727.67,1,0.4485,336.7618,16.951,0.8,1,1.1,0.1,1,7,1,23,121.012,NA
"USA0170",1,"Morro_Bay","dts_trap_1",0.0739212279177527,12.536,19.904,"fe_code_USA0170_dts_trap","fe",FALSE,1,"dts_trap_1",64.148,NA,NA,NA,NA,NA,NA,167.383,1.657,7.594,44.777,2320.312,704.27,1,0.4485,336.7618,18.085,0.8,1,1.1,0.1,1,7,1,23,123.559,NA
"USA0170",1,"Morro_Bay","non_dts_other_1",0.0826093252244425,12.67,19.079,"fe_code_USA0170_non_dts_other","fe",FALSE,1,"non_dts_other_1",36.699,NA,NA,NA,NA,NA,1.488,169.411,1.673,7.834,42.237,2451.317,724.611,1,0.4485,336.7618,17.829,0.8,1,1.1,0.1,1,7,1,23,123.61,NA
"USA0171",1,"Moss_Landing","dts_trap_4",1,18.066,51.607,"fe_code_USA0171_dts_trap","fe",FALSE,1,"dts_trap_4",45.395,0.163,NA,NA,NA,NA,0.493,250.019,1.696,8.774,63.881,12931.556,1205.774,1,0.4485,336.7618,22.389,0.8,1,1.1,0.1,1,7,1,23,177.378,NA
"USA0172",1,"Fort_Bragg","dts_longline_5",0.444311768251475,9.71,10.109,"fe_code_USA0172_dts_longline","fe",FALSE,1,"dts_longline_5",46.052,4.915,1.867,2.813,NA,6.288,2.571,203.531,2.345,6.67,52.661,61.27,431.777,1,0.4485,336.7618,11.43,0.8,1,1.1,0.1,1,7,1,23,129.456,NA
"USA0172",1,"Fort_Bragg","non_dts_other_5",0.55182058119783,8.844,10.107,"fe_code_USA0172_non_dts_other","fe",FALSE,1,"non_dts_other_5",21.381,2.885,NA,NA,NA,0.732,17.642,203.931,2.246,6.729,49.911,60.429,454.031,1,0.4485,336.7618,11.111,0.8,1,1.1,0.1,1,7,1,23,129.531,NA
"USA0172",1,"Fort_Bragg","dts_trap_2",0.00386765055069498,9.64,9.931,"fe_code_USA0172_dts_trap","fe",FALSE,1,"dts_trap_2",70.654,24.816,NA,0.451,NA,NA,0.173,192.414,2.174,6.595,48.88,61.538,434.354,1,0.4485,336.7618,11.438,0.8,1,1.1,0.1,1,7,1,23,128.637,NA
"USA0173",1,"Morro_Bay","dts_trap_3",1,14.912,41.988,"fe_code_USA0173_dts_trap","fe",FALSE,1,"dts_trap_3",33.182,NA,NA,NA,NA,NA,0.215,262.356,1.441,6.856,65.508,5665.661,636.907,1,0.4485,336.7618,27.277,0.8,1,1.1,0.1,1,7,1,23,149.266,NA
"USA0174",1,"Moss_Landing","non_dts_other_4",0.116360587966976,9.709,11.109,"fe_code_USA0174_non_dts_other","fe",FALSE,1,"non_dts_other_4",41.646,4.547,0.375,NA,NA,44.734,73.79,199.238,1.573,18.156,52.847,62.521,589.39,1,0.4485,336.7618,6.007,0.8,1,1.1,0.1,1,7,1,23,238.362,NA
"USA0174",1,"Moss_Landing","dts_longline_5",0.653116742758286,9.332,11.695,"fe_code_USA0174_dts_longline","fe",FALSE,1,"dts_longline_5",93.195,9.638,0.772,1.022,0.374,15.406,12.699,197.582,1.617,18.824,52.565,60.114,570.333,1,0.4485,336.7618,6.059,0.8,1,1.1,0.1,1,7,1,23,240.441,NA
"USA0174",1,"Moss_Landing","dts_trap_5",0.133250050339637,9.016,11.455,"fe_code_USA0174_dts_trap","fe",FALSE,1,"dts_trap_5",63.57,1.255,0.329,0.636,NA,NA,1.292,200.115,1.581,19.28,52.287,59.244,554.267,1,0.4485,336.7618,5.502,0.8,1,1.1,0.1,1,7,1,23,234.846,NA
"USA0174",1,"Morro_Bay","dts_trap_5",0.088979934003706,9.321,11.912,"fe_code_USA0174_dts_trap","fe",FALSE,1,"dts_trap_5",66.707,1.209,0.301,0.651,NA,NA,1.3,193.295,1.619,18.305,48.242,58.316,573.798,1,0.4485,336.7618,5.723,0.8,1,1.1,0.1,1,7,1,23,249.082,NA
"USA0174",1,"Morro_Bay","dts_longline_5",0.0082926849313942,9.235,10.929,"fe_code_USA0174_dts_longline","fe",FALSE,1,"dts_longline_5",92.514,9.654,0.737,0.935,0.386,15.602,12.445,193.01,1.569,18.534,51.329,62.29,562.473,1,0.4485,336.7618,5.793,0.8,1,1.1,0.1,1,7,1,23,249.577,NA
"USA0175",1,"Fort_Bragg","dts_trap_5",1,11.357,15.888,"fe_code_USA0175_dts_trap","fe",FALSE,1,"dts_trap_5",97.167,NA,NA,NA,NA,NA,3.067,179.454,1.69,8.751,46.428,1119.119,472.468,1,0.4485,336.7618,4.358,0.8,1,1.1,0.1,1,7,1,23,54.417,NA
"USA0176",1,"Moss_Landing","dts_longline_4",0.0511421268308513,10.281,17.378,"fe_code_USA0176_dts_longline","fe",FALSE,1,"dts_longline_4",56.691,8.273,1.003,0.449,NA,NA,6.479,188.864,2.55,10.926,49.391,631.234,860.029,1,0.4485,336.7618,15.263,0.8,1,1.1,0.1,1,7,1,23,255.748,NA
"USA0176",1,"Moss_Landing","non_dts_other_5",0.234775023329409,10.22,17.717,"fe_code_USA0176_non_dts_other","fe",FALSE,1,"non_dts_other_5",56.601,4.326,0.805,1.207,0.15,0.844,24.147,181.715,2.509,10.924,46.822,618.712,839.035,1,0.4485,336.7618,15.253,0.8,1,1.1,0.1,1,7,1,23,251.932,NA
"USA0176",1,"San_Francisco","non_dts_other_5",0.0377175721183103,10.694,17.194,"fe_code_USA0176_non_dts_other","fe",FALSE,1,"non_dts_other_5",56.17,4.559,0.868,1.17,0.143,0.857,24.899,196.929,2.519,11.164,48.73,661.916,844.174,1,0.4485,336.7618,16.278,0.8,1,1.1,0.1,1,7,1,23,275.443,NA
"USA0176",1,"San_Francisco","dts_longline_4",0.001067574146955,10.784,16.424,"fe_code_USA0176_dts_longline","fe",FALSE,1,"dts_longline_4",57.312,7.977,0.947,0.433,NA,NA,6.668,187.768,2.627,10.255,47.924,653.836,798.384,1,0.4485,336.7618,15.481,0.8,1,1.1,0.1,1,7,1,23,255.889,NA
"USA0176",1,"Bodega_Bay","non_dts_other_5",0.0498437943765973,10.38,16.461,"fe_code_USA0176_non_dts_other","fe",FALSE,1,"non_dts_other_5",55.274,4.493,0.846,1.177,0.15,0.815,24.406,181.685,2.518,10.486,47.506,612.726,802.269,1,0.4485,336.7618,15.965,0.8,1,1.1,0.1,1,7,1,23,265.061,NA
"USA0176",1,"Santa_Barbara","non_dts_other_5",0.0684439282671316,10.664,17.391,"fe_code_USA0176_non_dts_other","fe",FALSE,1,"non_dts_other_5",54.761,4.143,0.885,1.122,0.143,0.874,24.197,182.6,2.626,10.571,47.958,617.142,841.971,1,0.4485,336.7618,15.938,0.8,1,1.1,0.1,1,7,1,23,253.094,NA
"USA0176",1,"Santa_Barbara","dts_longline_4",0.00822361747880062,10.011,17.152,"fe_code_USA0176_dts_longline","fe",FALSE,1,"dts_longline_4",55.206,8.504,0.948,0.455,NA,NA,6.533,191.93,2.581,11.1,47.691,623.428,869.564,1,0.4485,336.7618,15.345,0.8,1,1.1,0.1,1,7,1,23,252.487,NA
"USA0176",1,"Morro_Bay","non_dts_other_5",0.0348242179575606,10.132,16.681,"fe_code_USA0176_non_dts_other","fe",FALSE,1,"non_dts_other_5",52.249,4.229,0.886,1.197,0.145,0.875,23.784,180.489,2.678,10.885,50.132,655.926,877.561,1,0.4485,336.7618,15.589,0.8,1,1.1,0.1,1,7,1,23,261.19,NA
"USA0176",1,"Morro_Bay","dts_longline_4",0.510612346330185,10.897,17.464,"fe_code_USA0176_dts_longline","fe",FALSE,1,"dts_longline_4",57.53,7.97,1.019,0.426,NA,NA,6.281,181.245,2.683,10.495,47.243,658.299,851.72,1,0.4485,336.7618,15.68,0.8,1,1.1,0.1,1,7,1,23,259.68,NA
"USA0176",1,"Oxnard","dts_longline_4",0.00334979916419847,10.687,16.722,"fe_code_USA0176_dts_longline","fe",FALSE,1,"dts_longline_4",56.953,8.017,1.027,0.442,NA,NA,6.158,186.284,2.485,10.741,47.825,666.054,869.4,1,0.4485,336.7618,16.613,0.8,1,1.1,0.1,1,7,1,23,252.769,NA
"USA0177",1,"Morro_Bay","dts_trap_4",0.860643497940947,20.758,110.806,"fe_code_USA0177_dts_trap","fe",FALSE,1,"dts_trap_4",110.034,0.41,0.015,0.197,NA,NA,5.221,447.371,2.396,8.658,112.364,20363.753,7394.856,1,0.4485,336.7618,93.038,0.8,1,1.1,0.1,1,7,1,23,1029.676,NA
"USA0177",1,"Morro_Bay","non_dts_other_1",0.0857802820844853,19.951,107.862,"fe_code_USA0177_non_dts_other","fe",FALSE,1,"non_dts_other_1",20.982,0.417,NA,0.292,NA,NA,45.75,420.293,2.465,8.134,111.616,18725.612,7435.139,1,0.4485,336.7618,87.509,0.8,1,1.1,0.1,1,7,1,23,1031.213,NA
"USA0177",1,"San_Francisco","dts_trap_4",0.0535762199745681,20.306,106.098,"fe_code_USA0177_dts_trap","fe",FALSE,1,"dts_trap_4",103.469,0.442,0.016,0.186,NA,NA,4.95,425.799,2.455,8.473,110.562,19454.234,7569.663,1,0.4485,336.7618,87.452,0.8,1,1.1,0.1,1,7,1,23,952.458,NA
"USA0178",1,"Moss_Landing","dts_longline_5",0.386287832984317,7.285,4.503,"fe_code_USA0178_dts_longline","fe",FALSE,1,"dts_longline_5",78.987,12.255,0.521,0.959,0.87,6.206,7.861,157.71,1.679,20.835,41.867,57.853,377.066,1,0.4485,336.7618,5.267,0.8,1,1.1,0.1,1,7,1,23,133.328,NA
"USA0178",1,"Moss_Landing","non_dts_other_5",0.613712167015683,7.348,4.3,"fe_code_USA0178_non_dts_other","fe",FALSE,1,"non_dts_other_5",44.888,9.488,0.095,0.81,0.255,30.358,30.103,165.226,1.656,19.893,41.938,59.221,387.831,1,0.4485,336.7618,5.158,0.8,1,1.1,0.1,1,7,1,23,132.169,NA
"USA0179",1,"Morro_Bay","dts_trap_3",0.905149051490515,14.553,86.394,"fe_code_USA0179_dts_trap","fe",FALSE,1,"dts_trap_3",117.748,0.322,0.016,NA,NA,NA,NA,438.272,2.28,7.156,107.911,6390.598,6850.369,1,0.4485,336.7618,82.214,0.8,1,1.1,0.1,1,7,1,23,939.497,NA
"USA0179",1,"Moss_Landing","dts_trap_3",0.0948509485094851,14.119,89.689,"fe_code_USA0179_dts_trap","fe",FALSE,1,"dts_trap_3",116.091,0.32,0.016,NA,NA,NA,NA,423.75,2.417,7.401,104.094,6335.158,6686.104,1,0.4485,336.7618,88.236,0.8,1,1.1,0.1,1,7,1,23,866.582,NA
"USA0180",1,"Newport_Beach","non_dts_other_2",0.420227735203706,6.509,2.734,"fe_code_USA0180_non_dts_other","fe",FALSE,1,"non_dts_other_2",6.239,2.202,0.764,NA,NA,NA,21.932,135.457,0.777,25.753,35.543,62.785,365.516,1,0.4485,336.7618,14.7,0.8,1,1.1,0.1,1,7,1,23,367.032,NA
"USA0180",1,"Newport_Beach","dts_longline_2",0.579772264796294,6.586,2.719,"fe_code_USA0180_dts_longline","fe",FALSE,1,"dts_longline_2",31.022,2.581,0.683,0.263,NA,NA,6.797,137.162,0.802,25.519,36.776,59.712,363.619,1,0.4485,336.7618,14.798,0.8,1,1.1,0.1,1,7,1,23,365.786,NA
"USA0181",1,"Morro_Bay","dts_trap_5",0.589786361442633,12.417,32.787,"fe_code_USA0181_dts_trap","fe",FALSE,1,"dts_trap_5",78.621,0.239,0.041,0.142,0.28,0.124,2.131,184.973,2.22,8.481,48.439,3297.326,2085.847,1,0.4485,336.7618,28.169,0.8,1,1.1,0.1,1,7,1,23,294.272,NA
"USA0181",1,"Morro_Bay","dts_longline_2",0.00829306227910624,12.696,34.22,"fe_code_USA0181_dts_longline","fe",FALSE,1,"dts_longline_2",48.777,1.495,0.464,1.45,NA,NA,0.097,192.182,2.385,8.101,45.914,3367.115,2087.414,1,0.4485,336.7618,26.648,0.8,1,1.1,0.1,1,7,1,23,312.272,NA
"USA0181",1,"Morro_Bay","non_dts_other_5",0.318424086340581,13.102,32.341,"fe_code_USA0181_non_dts_other","fe",FALSE,1,"non_dts_other_5",114.592,0.209,NA,NA,NA,NA,68.479,178.565,2.325,8.101,48.971,3253.588,1999.833,1,0.4485,336.7618,26.131,0.8,1,1.1,0.1,1,7,1,23,308.739,NA
"USA0181",1,"Bodega_Bay","non_dts_other_5",0.00193575036934157,13.282,33.983,"fe_code_USA0181_non_dts_other","fe",FALSE,1,"non_dts_other_5",119.66,0.225,NA,NA,NA,NA,72.503,182.986,2.229,8.37,46.105,3398.791,2151.32,1,0.4485,336.7618,28.499,0.8,1,1.1,0.1,1,7,1,23,299.345,NA
"USA0181",1,"San_Francisco","non_dts_other_5",0.0591557725825241,13.494,33.992,"fe_code_USA0181_non_dts_other","fe",FALSE,1,"non_dts_other_5",114.529,0.208,NA,NA,NA,NA,68.603,183.064,2.326,8.571,47.731,3428.475,2159.354,1,0.4485,336.7618,26.181,0.8,1,1.1,0.1,1,7,1,23,298.922,NA
"USA0181",1,"San_Francisco","dts_trap_5",0.0177989980884859,12.923,32.627,"fe_code_USA0181_dts_trap","fe",FALSE,1,"dts_trap_5",74.143,0.243,0.038,0.139,0.281,0.119,2.199,183.829,2.391,8.771,49.823,3487.121,2171.448,1,0.4485,336.7618,27.09,0.8,1,1.1,0.1,1,7,1,23,311.78,NA
"USA0181",1,"Santa_Barbara","non_dts_other_5",0.00257327294607083,13.041,32.609,"fe_code_USA0181_non_dts_other","fe",FALSE,1,"non_dts_other_5",120.93,0.221,NA,NA,NA,NA,71.511,176.046,2.289,8.234,47.15,3503.298,2111.057,1,0.4485,336.7618,28.144,0.8,1,1.1,0.1,1,7,1,23,303.984,NA
"USA0181",1,"Moss_Landing","dts_trap_5",0.00203269595125742,13.261,33.48,"fe_code_USA0181_dts_trap","fe",FALSE,1,"dts_trap_5",77.781,0.237,0.042,0.134,0.281,0.128,2.033,192.362,2.339,8.129,45.554,3245.25,2143.795,1,0.4485,336.7618,26.183,0.8,1,1.1,0.1,1,7,1,23,309.856,NA
"USA0182",1,"Crescent_City","dts_trawl_1",0.589885819942433,21.152,100.508,"fe_code_USA0182_dts_trawl","fe",FALSE,1,"dts_trawl_1",81.708,17.255,113.965,186.931,27.17,NA,45.727,275.245,2.324,7.813,65.109,20004.447,24301.917,1,0.4485,336.7618,70.35,0.8,1,1.1,0.1,1,7,1,23,479.643,NA
"USA0182",1,"Eureka","non_dts_other_2",0.410114180057567,21.257,98.519,"fe_code_USA0182_non_dts_other","fe",FALSE,1,"non_dts_other_2",NA,NA,NA,NA,NA,NA,209.232,281.32,2.247,7.598,65.235,20097.095,24842.068,1,0.4485,336.7618,66.449,0.8,1,1.1,0.1,1,7,1,23,518.668,NA
"USA0183",1,"Morro_Bay","dts_longline_2",1,14.564,36.059,"fe_code_USA0183_dts_longline","fe",FALSE,1,"dts_longline_2",5.885,4.458,3.616,NA,NA,NA,NA,234.138,1.788,10.973,54.489,7196.525,165.118,1,0.4485,336.7618,20.637,0.8,1,1.1,0.1,1,7,1,23,123.184,NA
"USA0184",1,"Fort_Bragg","dts_trap_5",1,10.976,14.67,"fe_code_USA0184_dts_trap","fe",FALSE,1,"dts_trap_5",112.066,NA,NA,NA,NA,NA,5.301,183.116,1.843,6.943,44.169,1122.724,462.283,1,0.4485,336.7618,4.269,0.8,1,1.1,0.1,1,7,1,23,28.063,NA
"USA0185",1,"Fort_Bragg","dts_longline_3",0.924083278627028,8.107,7.079,"fe_code_USA0185_dts_longline","fe",FALSE,1,"dts_longline_3",16.325,NA,NA,NA,NA,NA,11.529,189.435,1.176,7.963,48.577,59.047,209.242,1,0.4485,336.7618,11.704,0.8,1,1.1,0.1,1,7,1,23,66.215,NA
"USA0185",1,"Fort_Bragg","non_dts_other_1",0.0378880240082528,8.514,6.679,"fe_code_USA0185_non_dts_other","fe",FALSE,1,"non_dts_other_1",18.643,1.025,NA,NA,NA,NA,29.532,188.891,1.128,7.766,48.142,57.096,208.995,1,0.4485,336.7618,12.518,0.8,1,1.1,0.1,1,7,1,23,70.64,NA
"USA0185",1,"Fort_Bragg","dts_trap_1",0.0380286973647191,8.482,6.999,"fe_code_USA0185_dts_trap","fe",FALSE,1,"dts_trap_1",13.539,NA,NA,NA,NA,NA,NA,197.162,1.152,8.27,47.373,61.71,209.231,1,0.4485,336.7618,12.317,0.8,1,1.1,0.1,1,7,1,23,70.836,NA
"USA0186",1,"Fort_Bragg","dts_longline_2",0.434772477613928,12.605,22.527,"fe_code_USA0186_dts_longline","fe",FALSE,1,"dts_longline_2",57.059,3.22,0.351,0.331,NA,NA,8.84,166.781,2.445,11.392,43.126,3723.052,699.376,1,0.4485,336.7618,11.293,0.8,1,1.1,0.1,1,7,1,23,163.232,NA
"USA0186",1,"Fort_Bragg","non_dts_other_3",0.0279950733996871,13.385,22.559,"fe_code_USA0186_non_dts_other","fe",FALSE,1,"non_dts_other_3",NA,NA,NA,NA,NA,NA,69.047,172.961,2.332,10.362,46.449,3588.68,674.909,1,0.4485,336.7618,11.586,0.8,1,1.1,0.1,1,7,1,23,168.809,NA
"USA0186",1,"Eureka","non_dts_other_3",0.523251556206518,12.759,21.039,"fe_code_USA0186_non_dts_other","fe",FALSE,1,"non_dts_other_3",NA,NA,NA,NA,NA,NA,67.28,177.101,2.416,10.589,44.449,3492.521,675.362,1,0.4485,336.7618,11.562,0.8,1,1.1,0.1,1,7,1,23,161.188,NA
"USA0186",1,"Eureka","dts_longline_2",0.0139808927798675,12.549,21.873,"fe_code_USA0186_dts_longline","fe",FALSE,1,"dts_longline_2",57.085,3.158,0.377,0.337,NA,NA,8.649,167.745,2.348,10.319,42.992,3687.439,680.835,1,0.4485,336.7618,10.814,0.8,1,1.1,0.1,1,7,1,23,158.554,NA
"USA0187",1,"Fort_Bragg","dts_trap_3",1,10.267,10.979,"fe_code_USA0187_dts_trap","fe",FALSE,1,"dts_trap_3",21.672,NA,NA,NA,NA,NA,NA,195.111,1.734,8.36,47.534,219.036,132.156,1,0.4485,336.7618,5.086,0.8,1,1.1,0.1,1,7,1,23,27.332,NA
